                   *  home ameya esim-workspace 10b5 10b5.cir
                   Transient Analysis  Thu Jul 30 12:31:01  2020
--------------------------------------------------------------------------------
Index   time            v1#branch       v2#branch       v3#branch       
--------------------------------------------------------------------------------
38	1.000160e-06	-1.94159e-03	1.609178e-05	2.048454e-05	
39	1.000253e-06	-1.90642e-03	1.437663e-06	-1.04648e-06	
40	1.000355e-06	-1.90231e-03	2.792985e-06	8.855116e-06	
41	1.000475e-06	-1.89810e-03	9.832661e-07	-3.21632e-06	
42	1.000716e-06	-1.89712e-03	4.897226e-07	6.158959e-06	
43	1.001152e-06	-1.89558e-03	6.632574e-07	-4.86783e-06	
44	1.002022e-06	-1.89453e-03	-7.16850e-07	4.953349e-06	
45	1.002990e-06	-1.89581e-03	8.599699e-07	-4.84894e-06	
46	1.004926e-06	-1.89435e-03	-8.96643e-07	4.863291e-06	
47	1.008798e-06	-1.89588e-03	9.331453e-07	-4.83428e-06	
48	1.016541e-06	-1.89430e-03	-9.42325e-07	4.838114e-06	
49	1.032028e-06	-1.89590e-03	9.511946e-07	-4.83115e-06	
50	1.063002e-06	-1.89429e-03	-9.53940e-07	4.831501e-06	
51	1.124950e-06	-1.89590e-03	9.558492e-07	-4.83028e-06	
52	1.248846e-06	-1.89428e-03	-9.56662e-07	4.830046e-06	
53	1.496637e-06	-1.89591e-03	9.570828e-07	-4.82989e-06	
54	1.992221e-06	-1.89428e-03	-9.57294e-07	4.829806e-06	

Index   time            v1#branch       v2#branch       v3#branch       
--------------------------------------------------------------------------------
55	2.000000e-06	-1.89592e-03	9.704506e-07	-4.82487e-06	
56	2.000005e-06	-1.67168e-03	1.283614e-05	5.518898e-05	
57	2.000015e-06	-1.56031e-03	2.101868e-05	2.017993e-05	
58	2.000035e-06	-1.84967e-03	8.351930e-06	4.786782e-06	
59	2.000050e-06	-2.12024e-03	-3.97035e-06	-1.76463e-05	
60	2.000054e-06	-2.33989e-03	-1.89022e-05	-6.50659e-05	
61	2.000062e-06	-2.40176e-03	-2.47707e-05	-2.78949e-05	
62	2.000078e-06	-2.42963e-03	-1.84226e-05	-2.72280e-05	
63	2.000110e-06	-2.46329e-03	-1.48262e-05	-1.57592e-05	
64	2.000168e-06	-2.45143e-03	4.671477e-06	9.072485e-06	
65	2.000266e-06	-2.44871e-03	1.746068e-06	-9.54695e-07	
66	2.000369e-06	-2.42855e-03	1.071221e-06	4.084570e-06	
67	2.000499e-06	-2.43756e-03	1.382467e-06	-2.56919e-07	
68	2.000759e-06	-2.42023e-03	-4.90634e-07	1.348509e-06	
69	2.001192e-06	-2.43359e-03	1.040260e-06	-4.90159e-07	
70	2.002058e-06	-2.41785e-03	-1.04736e-06	4.321555e-07	
71	2.003279e-06	-2.43347e-03	1.083293e-06	-3.28927e-07	
72	2.005570e-06	-2.41782e-03	-1.09162e-06	2.988595e-07	
73	2.010151e-06	-2.43349e-03	1.104770e-06	-2.65348e-07	
74	2.019313e-06	-2.41780e-03	-1.10666e-06	2.589085e-07	
75	2.037637e-06	-2.43349e-03	1.109472e-06	-2.51244e-07	
76	2.074286e-06	-2.41779e-03	-1.11044e-06	2.485361e-07	
77	2.147583e-06	-2.43349e-03	1.110958e-06	-2.47095e-07	
78	2.294177e-06	-2.41779e-03	-1.11122e-06	2.463672e-07	
79	2.587365e-06	-2.43349e-03	1.111351e-06	-2.46003e-07	
80	3.000000e-06	-2.41779e-03	-1.11144e-06	2.457439e-07	
81	3.000005e-06	-2.28465e-03	5.019554e-06	1.662953e-05	
82	3.000015e-06	-2.21602e-03	1.143450e-05	1.873690e-05	
83	3.000035e-06	-2.40451e-03	9.558673e-06	6.918059e-06	
84	3.000050e-06	-2.58193e-03	2.744609e-06	-1.94350e-06	
85	3.000054e-06	-2.72055e-03	-2.11429e-06	-1.40425e-05	
86	3.000062e-06	-2.75919e-03	-8.87213e-06	-1.70368e-05	
87	3.000078e-06	-2.76994e-03	-1.12533e-05	-1.34560e-05	
88	3.000110e-06	-2.79032e-03	-1.10383e-05	-1.33997e-05	
89	3.000171e-06	-2.79387e-03	1.283527e-07	4.184255e-06	
90	3.000254e-06	-2.80824e-03	3.521006e-06	1.630957e-06	
91	3.000369e-06	-2.77493e-03	-6.00648e-07	7.352551e-07	
92	3.000490e-06	-2.79502e-03	2.203247e-06	1.925627e-06	
93	3.000732e-06	-2.76727e-03	-1.36421e-06	-1.29523e-06	
94	3.001197e-06	-2.79140e-03	1.397554e-06	1.482896e-06	
95	3.002126e-06	-2.76693e-03	-1.38683e-06	-1.54452e-06	
96	3.003837e-06	-2.79146e-03	1.380414e-06	1.576807e-06	
97	3.007258e-06	-2.76690e-03	-1.37587e-06	-1.59085e-06	
98	3.014099e-06	-2.79147e-03	1.374035e-06	1.598832e-06	
99	3.027783e-06	-2.76690e-03	-1.37286e-06	-1.60219e-06	
100	3.055150e-06	-2.79147e-03	1.372350e-06	1.604069e-06	
101	3.109883e-06	-2.76690e-03	-1.37208e-06	-1.60498e-06	
102	3.219350e-06	-2.79147e-03	1.371948e-06	1.605431e-06	
103	3.438285e-06	-2.76690e-03	-1.37188e-06	-1.60566e-06	
104	3.876154e-06	-2.79147e-03	1.371847e-06	1.605771e-06	
105	4.000000e-06	-2.76690e-03	-1.37173e-06	-1.60617e-06	
106	4.000005e-06	-2.71261e-03	2.662140e-07	3.721039e-06	
107	4.000015e-06	-2.68496e-03	4.104772e-06	8.582310e-06	
108	4.000035e-06	-2.77916e-03	5.896078e-06	6.789446e-06	
109	4.000050e-06	-2.86238e-03	3.995490e-06	3.256233e-06	
110	4.000054e-06	-2.92050e-03	2.676986e-06	-1.04750e-08	
111	4.000062e-06	-2.93759e-03	-5.13284e-07	-5.24132e-06	
112	4.000078e-06	-2.94258e-03	-4.33354e-06	-6.67869e-06	

Index   time            v1#branch       v2#branch       v3#branch       
--------------------------------------------------------------------------------
113	4.000110e-06	-2.95747e-03	-4.95917e-06	-5.82499e-06	
114	4.000167e-06	-2.96344e-03	-1.16635e-06	-1.81074e-07	
115	4.000253e-06	-2.96640e-03	1.627184e-06	1.606075e-06	
116	4.000368e-06	-2.95359e-03	-2.93196e-07	-2.63936e-07	
117	4.000490e-06	-2.96100e-03	7.279587e-07	8.871079e-07	
118	4.000734e-06	-2.95158e-03	-4.91726e-07	-6.81792e-07	
119	4.001222e-06	-2.96013e-03	4.815208e-07	6.935973e-07	
120	4.002198e-06	-2.95154e-03	-4.72291e-07	-6.94404e-07	
121	4.004151e-06	-2.96014e-03	4.679279e-07	6.950773e-07	
122	4.008056e-06	-2.95153e-03	-4.65414e-07	-6.94799e-07	
123	4.015867e-06	-2.96014e-03	4.643162e-07	6.950226e-07	
124	4.031488e-06	-2.95153e-03	-4.63689e-07	-6.94937e-07	
125	4.062730e-06	-2.96014e-03	4.633989e-07	6.949519e-07	
126	4.125215e-06	-2.95153e-03	-4.63251e-07	-6.94953e-07	
127	4.250185e-06	-2.96014e-03	4.631772e-07	6.949534e-07	
128	4.500124e-06	-2.95153e-03	-4.63140e-07	-6.94953e-07	
129	5.000000e-06	-2.96014e-03	4.631217e-07	6.949535e-07	
130	5.000005e-06	-2.56181e-03	6.849801e-06	9.669877e-07	
131	5.000015e-06	-2.40407e-03	5.239834e-06	1.131853e-06	
132	5.000035e-06	-2.89869e-03	9.522570e-07	9.181382e-07	
133	5.000050e-06	-3.36119e-03	-8.69885e-07	2.463831e-07	
134	5.000054e-06	-3.74763e-03	-1.10807e-05	-9.51703e-07	
135	5.000062e-06	-3.86310e-03	-1.18583e-05	-2.13756e-06	
136	5.000078e-06	-3.88614e-03	-3.74957e-06	-1.75595e-06	
137	5.000110e-06	-3.86938e-03	-2.27102e-06	-8.23063e-07	
138	5.000174e-06	-3.80934e-03	4.022526e-06	3.781764e-07	
139	5.000274e-06	-3.82845e-03	-1.94024e-06	9.205962e-08	
140	5.000384e-06	-3.83584e-03	2.018555e-06	1.163945e-07	
141	5.000544e-06	-3.83338e-03	-1.57197e-06	7.440181e-08	
142	5.000865e-06	-3.83990e-03	1.540017e-06	-3.33330e-08	
143	5.001444e-06	-3.83324e-03	-1.49572e-06	3.747494e-08	
144	5.002602e-06	-3.84004e-03	1.474506e-06	-3.93045e-08	
145	5.004918e-06	-3.83316e-03	-1.46389e-06	4.029968e-08	
146	5.009549e-06	-3.84009e-03	1.458713e-06	-4.06912e-08	
147	5.018812e-06	-3.83314e-03	-1.45611e-06	4.094149e-08	
148	5.037338e-06	-3.84010e-03	1.454822e-06	-4.10397e-08	
149	5.074389e-06	-3.83314e-03	-1.45418e-06	4.109506e-08	
150	5.148492e-06	-3.84010e-03	1.453853e-06	-4.11223e-08	
151	5.296697e-06	-3.83314e-03	-1.45369e-06	4.113588e-08	
152	5.593108e-06	-3.84010e-03	1.453611e-06	-4.11427e-08	
153	6.000000e-06	-3.83313e-03	-1.45355e-06	4.114759e-08	
154	6.000005e-06	-3.53618e-03	1.387720e-06	2.305781e-07	
155	6.000015e-06	-3.41806e-03	2.998620e-06	5.426081e-07	
156	6.000035e-06	-3.78728e-03	1.653584e-06	6.416581e-07	
157	6.000050e-06	-4.15560e-03	1.799294e-07	3.459746e-07	
158	6.000054e-06	-4.44820e-03	-3.26358e-06	-7.81255e-08	
159	6.000062e-06	-4.53268e-03	-6.89576e-06	-8.94297e-07	
160	6.000078e-06	-4.56013e-03	-4.31555e-06	-1.28454e-06	
161	6.000110e-06	-4.56419e-03	-2.06752e-06	-8.36105e-07	
162	6.000174e-06	-4.52381e-03	2.208933e-06	1.468293e-07	
163	6.000273e-06	-4.53867e-03	-2.97153e-07	1.873711e-07	
164	6.000382e-06	-4.53806e-03	5.231465e-07	3.823477e-08	
165	6.000546e-06	-4.54163e-03	-1.47124e-07	1.315390e-07	
166	6.000873e-06	-4.54083e-03	1.761301e-07	-7.39505e-08	
167	6.001445e-06	-4.54158e-03	-1.55634e-07	7.430522e-08	
168	6.002588e-06	-4.54095e-03	1.464000e-07	-7.40413e-08	
169	6.004874e-06	-4.54152e-03	-1.41753e-07	7.398336e-08	
170	6.009446e-06	-4.54098e-03	1.395722e-07	-7.38402e-08	

Index   time            v1#branch       v2#branch       v3#branch       
--------------------------------------------------------------------------------
171	6.018591e-06	-4.54151e-03	-1.38461e-07	7.382795e-08	
172	6.036880e-06	-4.54099e-03	1.379195e-07	-7.37923e-08	
173	6.073458e-06	-4.54150e-03	-1.37647e-07	7.378163e-08	
174	6.146614e-06	-4.54099e-03	1.375104e-07	-7.37758e-08	
175	6.292926e-06	-4.54150e-03	-1.37442e-07	7.377278e-08	
176	6.585550e-06	-4.54099e-03	1.374084e-07	-7.37713e-08	
177	7.000000e-06	-4.54150e-03	-1.37384e-07	7.377022e-08	
178	7.000005e-06	-4.31985e-03	6.283293e-07	1.271848e-07	
179	7.000015e-06	-4.23593e-03	1.568796e-06	2.718556e-07	
180	7.000035e-06	-4.51440e-03	1.597128e-06	4.566505e-07	
181	7.000050e-06	-4.78351e-03	6.766680e-07	3.485301e-07	
182	7.000054e-06	-4.99895e-03	-6.10651e-07	1.863683e-07	
183	7.000062e-06	-5.05288e-03	-3.20688e-06	-2.69292e-07	
184	7.000078e-06	-5.06903e-03	-3.52268e-06	-7.72613e-07	
185	7.000110e-06	-5.07840e-03	-1.80038e-06	-7.08341e-07	
186	7.000174e-06	-5.06040e-03	9.391103e-07	-2.39699e-08	
187	7.000273e-06	-5.07040e-03	4.334638e-07	1.808412e-07	
188	7.000382e-06	-5.06788e-03	-6.17573e-08	2.815725e-08	
189	7.000546e-06	-5.07043e-03	3.052201e-07	1.018025e-07	
190	7.000875e-06	-5.06927e-03	-2.42206e-07	-4.67518e-08	
191	7.001454e-06	-5.07007e-03	2.416376e-07	4.533481e-08	
192	7.002612e-06	-5.06943e-03	-2.40889e-07	-4.42828e-08	
193	7.004928e-06	-5.06999e-03	2.406318e-07	4.383102e-08	
194	7.009561e-06	-5.06947e-03	-2.40412e-07	-4.35166e-08	
195	7.018827e-06	-5.06997e-03	2.403238e-07	4.340778e-08	
196	7.037359e-06	-5.06948e-03	-2.40270e-07	-4.33301e-08	
197	7.074423e-06	-5.06997e-03	2.402448e-07	4.329686e-08	
198	7.148550e-06	-5.06948e-03	-2.40232e-07	-4.32799e-08	
199	7.296805e-06	-5.06996e-03	2.402258e-07	4.327135e-08	
200	7.593315e-06	-5.06948e-03	-2.40223e-07	-4.32671e-08	
201	8.000000e-06	-5.06996e-03	2.402202e-07	4.326396e-08	
202	8.000005e-06	-4.92466e-03	3.782800e-07	6.764319e-08	
203	8.000015e-06	-4.87189e-03	7.766911e-07	1.378819e-07	
204	8.000035e-06	-5.05939e-03	1.183462e-06	2.872151e-07	
205	8.000050e-06	-5.23508e-03	7.781994e-07	2.834388e-07	
206	8.000054e-06	-5.37444e-03	2.833435e-07	2.223970e-07	
207	8.000062e-06	-5.40279e-03	-1.07774e-06	1.579124e-08	
208	8.000078e-06	-5.41301e-03	-2.41664e-06	-4.10143e-07	
209	8.000110e-06	-5.42201e-03	-1.46535e-06	-5.23522e-07	
210	8.000174e-06	-5.41864e-03	3.347401e-07	-9.68421e-08	
211	8.000275e-06	-5.42340e-03	5.628456e-07	1.517087e-07	
212	8.000385e-06	-5.42167e-03	-1.86501e-07	1.752632e-08	
213	8.000550e-06	-5.42243e-03	3.329170e-07	7.503573e-08	
214	8.000879e-06	-5.42193e-03	-2.75993e-07	-3.40727e-08	
215	8.001494e-06	-5.42208e-03	2.692390e-07	3.223790e-08	
216	8.002725e-06	-5.42203e-03	-2.65848e-07	-3.12360e-08	
217	8.005186e-06	-5.42203e-03	2.642916e-07	3.080854e-08	
218	8.010109e-06	-5.42205e-03	-2.63467e-07	-3.05388e-08	
219	8.019954e-06	-5.42202e-03	2.630722e-07	3.043717e-08	
220	8.039645e-06	-5.42206e-03	-2.62869e-07	-3.03716e-08	
221	8.079027e-06	-5.42202e-03	2.627689e-07	3.034224e-08	
222	8.157790e-06	-5.42206e-03	-2.62719e-07	-3.03274e-08	
223	8.315317e-06	-5.42201e-03	2.626937e-07	3.031995e-08	
224	8.630371e-06	-5.42206e-03	-2.62681e-07	-3.03162e-08	
225	9.000000e-06	-5.42201e-03	2.626705e-07	3.031305e-08	
226	9.000005e-06	-5.35265e-03	2.112503e-07	3.274344e-08	
227	9.000015e-06	-5.32878e-03	3.605370e-07	6.558777e-08	
228	9.000035e-06	-5.41994e-03	6.684353e-07	1.509493e-07	

Index   time            v1#branch       v2#branch       v3#branch       
--------------------------------------------------------------------------------
229	9.000050e-06	-5.50521e-03	5.655560e-07	1.750171e-07	
230	9.000054e-06	-5.57014e-03	3.774739e-07	1.550456e-07	
231	9.000062e-06	-5.58099e-03	-2.19068e-07	7.433957e-08	
232	9.000078e-06	-5.58948e-03	-1.26382e-06	-1.73380e-07	
233	9.000110e-06	-5.59661e-03	-9.49330e-07	-3.06453e-07	
234	9.000174e-06	-5.59859e-03	1.553279e-07	-7.08039e-08	
235	9.000278e-06	-5.59874e-03	3.316463e-07	8.969220e-08	
236	9.000391e-06	-5.59845e-03	-1.04384e-07	1.023450e-08	
237	9.000555e-06	-5.59826e-03	1.710683e-07	3.810995e-08	
238	9.000884e-06	-5.59825e-03	-1.39801e-07	-1.67468e-08	
239	9.001540e-06	-5.59813e-03	1.346948e-07	1.532643e-08	
240	9.002853e-06	-5.59826e-03	-1.32196e-07	-1.46387e-08	
241	9.005479e-06	-5.59812e-03	1.310297e-07	1.434312e-08	
242	9.010730e-06	-5.59827e-03	-1.30428e-07	-1.41694e-08	
243	9.021233e-06	-5.59812e-03	1.301353e-07	1.409938e-08	
244	9.042238e-06	-5.59827e-03	-1.29987e-07	-1.40576e-08	
245	9.084250e-06	-5.59812e-03	1.299132e-07	1.403814e-08	
246	9.168273e-06	-5.59827e-03	-1.29876e-07	-1.40284e-08	
247	9.336318e-06	-5.59812e-03	1.298579e-07	1.402351e-08	
248	9.672409e-06	-5.59827e-03	-1.29849e-07	-1.40211e-08	
249	1.000005e-05	-5.59812e-03	1.298393e-07	1.401857e-08	
250	1.000005e-05	-6.09025e-03	8.067650e-04	-4.60523e-05	
251	1.000007e-05	-6.49389e-03	1.251126e-03	3.970812e-05	
252	1.000008e-05	-6.51241e-03	1.484190e-03	4.438140e-05	
253	1.000010e-05	-5.20202e-03	6.858208e-04	-1.45030e-04	
254	1.000010e-05	-4.85821e-03	8.682818e-05	-1.27509e-05	
255	1.000011e-05	-4.70489e-03	-4.30093e-05	-1.78064e-05	
256	1.000013e-05	-4.68329e-03	-1.85599e-05	-1.64096e-05	
257	1.000016e-05	-4.67674e-03	-1.59384e-05	-7.64343e-06	
258	1.000022e-05	-4.69013e-03	-1.15572e-06	-7.37304e-06	
259	1.000035e-05	-4.69723e-03	-7.45865e-06	-1.76761e-06	
260	1.000060e-05	-4.71013e-03	4.322749e-06	-9.24548e-07	
261	1.000105e-05	-4.70646e-03	-4.51309e-06	6.997845e-07	
262	1.000174e-05	-4.71141e-03	4.485674e-06	-6.94565e-07	
263	1.000298e-05	-4.70631e-03	-4.46498e-06	6.967632e-07	
264	1.000547e-05	-4.71145e-03	4.454394e-06	-6.98023e-07	
265	1.001045e-05	-4.70630e-03	-4.44911e-06	6.986364e-07	
266	1.002040e-05	-4.71146e-03	4.446468e-06	-6.98933e-07	
267	1.004030e-05	-4.70629e-03	-4.44517e-06	6.990133e-07	
268	1.008011e-05	-4.71146e-03	4.444490e-06	-6.99059e-07	
269	1.015972e-05	-4.70629e-03	-4.44418e-06	6.991084e-07	
270	1.031894e-05	-4.71146e-03	4.444005e-06	-6.99121e-07	
271	1.063739e-05	-4.70629e-03	-4.44393e-06	6.991341e-07	
272	1.100005e-05	-4.71146e-03	4.443852e-06	-6.99138e-07	
273	1.100006e-05	-5.10417e-03	-4.40772e-05	6.580915e-04	
274	1.100007e-05	-5.42999e-03	7.264002e-05	9.393323e-04	
275	1.100009e-05	-5.43400e-03	1.952419e-04	1.142694e-03	
276	1.100010e-05	-4.32165e-03	-1.70439e-04	6.278859e-04	
277	1.100010e-05	-4.09862e-03	-5.44800e-06	6.334480e-05	
278	1.100011e-05	-3.99135e-03	-2.18050e-05	-2.15299e-05	
279	1.100013e-05	-3.98248e-03	-2.26819e-05	-1.93736e-05	
280	1.100016e-05	-3.97933e-03	-1.18353e-05	-1.72786e-05	
281	1.100022e-05	-3.98634e-03	-8.85872e-06	-4.71899e-06	
282	1.100035e-05	-3.99053e-03	-1.09332e-06	-5.48541e-06	
283	1.100058e-05	-4.00279e-03	-2.51500e-06	1.650322e-06	
284	1.100104e-05	-3.99903e-03	1.955464e-06	-2.16150e-06	
285	1.100167e-05	-4.00422e-03	-1.84963e-06	2.227946e-06	
286	1.100293e-05	-3.99898e-03	1.811073e-06	-2.24736e-06	

Index   time            v1#branch       v2#branch       v3#branch       
--------------------------------------------------------------------------------
287	1.100544e-05	-4.00420e-03	-1.79324e-06	2.255753e-06	
288	1.101047e-05	-3.99900e-03	1.784588e-06	-2.25972e-06	
289	1.102053e-05	-4.00419e-03	-1.78032e-06	2.261660e-06	
290	1.104066e-05	-3.99900e-03	1.778197e-06	-2.26262e-06	
291	1.108090e-05	-4.00419e-03	-1.77714e-06	2.263093e-06	
292	1.116138e-05	-3.99900e-03	1.776611e-06	-2.26333e-06	
293	1.132235e-05	-4.00419e-03	-1.77635e-06	2.263449e-06	
294	1.164429e-05	-3.99900e-03	1.776216e-06	-2.26351e-06	
295	1.200005e-05	-4.00419e-03	-1.77610e-06	2.263562e-06	
296	1.200005e-05	-4.30111e-03	-1.36229e-05	-2.65081e-05	
297	1.200006e-05	-4.53626e-03	9.570971e-06	4.241548e-05	
298	1.200008e-05	-4.53771e-03	8.127911e-05	1.123157e-04	
299	1.200010e-05	-3.72614e-03	-7.58844e-06	-8.66351e-05	
300	1.200010e-05	-3.55815e-03	5.292618e-06	4.876754e-06	
301	1.200011e-05	-3.48010e-03	3.976055e-06	-1.37419e-05	
302	1.200013e-05	-3.47408e-03	-1.14423e-05	-1.06426e-05	
303	1.200016e-05	-3.47175e-03	-4.79516e-06	-8.69813e-06	
304	1.200022e-05	-3.46942e-03	-7.29134e-06	-4.54835e-06	
305	1.200035e-05	-3.46966e-03	6.937521e-07	-2.06977e-06	
306	1.200061e-05	-3.47442e-03	-2.78802e-06	-1.37772e-07	
307	1.200110e-05	-3.47173e-03	2.539288e-06	-7.93830e-08	
308	1.200184e-05	-3.47446e-03	-2.46612e-06	1.331635e-07	
309	1.200330e-05	-3.47183e-03	2.435604e-06	-1.54138e-07	
310	1.200620e-05	-3.47440e-03	-2.42138e-06	1.637111e-07	
311	1.201202e-05	-3.47186e-03	2.414481e-06	-1.68316e-07	
312	1.202364e-05	-3.47438e-03	-2.41108e-06	1.705771e-07	
313	1.204690e-05	-3.47186e-03	2.409388e-06	-1.71698e-07	
314	1.209340e-05	-3.47438e-03	-2.40855e-06	1.722562e-07	
315	1.218642e-05	-3.47187e-03	2.408125e-06	-1.72535e-07	
316	1.237244e-05	-3.47438e-03	-2.40791e-06	1.726739e-07	
317	1.274449e-05	-3.47187e-03	2.407810e-06	-1.72743e-07	
318	1.300005e-05	-3.47438e-03	-2.40766e-06	1.728446e-07	
319	1.300005e-05	-3.67339e-03	-4.62382e-06	-8.01990e-06	
320	1.300007e-05	-3.82842e-03	7.980506e-07	6.938740e-06	
321	1.300009e-05	-3.80509e-03	3.073620e-05	4.530799e-05	
322	1.300010e-05	-3.30604e-03	5.583510e-06	-1.13573e-05	
323	1.300010e-05	-3.19187e-03	3.781747e-06	-2.46966e-06	
324	1.300011e-05	-3.14351e-03	1.953179e-06	-2.63682e-08	
325	1.300013e-05	-3.13584e-03	-2.51288e-06	-7.16952e-06	
326	1.300016e-05	-3.13133e-03	-3.50067e-06	-1.92350e-06	
327	1.300022e-05	-3.12126e-03	-1.70661e-06	-3.74718e-06	
328	1.300035e-05	-3.12108e-03	-1.28525e-06	6.245854e-07	
329	1.300060e-05	-3.12120e-03	2.496622e-07	-1.64986e-06	
330	1.300111e-05	-3.12043e-03	-2.94039e-07	1.597137e-06	
331	1.300180e-05	-3.12116e-03	3.183554e-07	-1.56535e-06	
332	1.300319e-05	-3.12046e-03	-3.28921e-07	1.550790e-06	
333	1.300596e-05	-3.12115e-03	3.338587e-07	-1.54381e-06	
334	1.301150e-05	-3.12047e-03	-3.36248e-07	1.540384e-06	
335	1.302257e-05	-3.12114e-03	3.374234e-07	-1.53869e-06	
336	1.304473e-05	-3.12047e-03	-3.38006e-07	1.537846e-06	
337	1.308904e-05	-3.12114e-03	3.382965e-07	-1.53743e-06	
338	1.317766e-05	-3.12047e-03	-3.38441e-07	1.537216e-06	
339	1.335489e-05	-3.12114e-03	3.385137e-07	-1.53711e-06	
340	1.370937e-05	-3.12047e-03	-3.38550e-07	1.537058e-06	
341	1.400005e-05	-3.12114e-03	3.385939e-07	-1.53699e-06	
342	1.400005e-05	-3.22095e-03	-1.38301e-06	-2.88645e-06	
343	1.400006e-05	-3.30120e-03	-7.05576e-07	3.814281e-07	
344	1.400008e-05	-3.28174e-03	9.779456e-06	1.534004e-05	

Index   time            v1#branch       v2#branch       v3#branch       
--------------------------------------------------------------------------------
345	1.400010e-05	-3.04892e-03	3.217230e-06	-9.33400e-07	
346	1.400010e-05	-2.98867e-03	1.208307e-06	-1.41229e-06	
347	1.400011e-05	-2.96479e-03	-1.14147e-07	-8.12858e-07	
348	1.400013e-05	-2.95846e-03	-6.43685e-07	-1.82545e-06	
349	1.400016e-05	-2.95338e-03	-1.44377e-06	-1.40018e-06	
350	1.400022e-05	-2.94587e-03	-2.57709e-07	-5.96711e-07	
351	1.400035e-05	-2.94518e-03	-6.84465e-07	-4.07031e-07	
352	1.400061e-05	-2.94421e-03	4.494465e-07	1.903408e-07	
353	1.400112e-05	-2.94510e-03	-4.42725e-07	-1.90063e-07	
354	1.400214e-05	-2.94420e-03	4.401766e-07	1.905711e-07	
355	1.400419e-05	-2.94510e-03	-4.39073e-07	-1.90956e-07	
356	1.400829e-05	-2.94420e-03	4.385566e-07	1.911760e-07	
357	1.401648e-05	-2.94511e-03	-4.38309e-07	-1.91298e-07	
358	1.403286e-05	-2.94420e-03	4.381825e-07	1.913498e-07	
359	1.406563e-05	-2.94511e-03	-4.38124e-07	-1.91385e-07	
360	1.413117e-05	-2.94420e-03	4.380923e-07	1.913982e-07	
361	1.426224e-05	-2.94511e-03	-4.38078e-07	-1.91407e-07	
362	1.452438e-05	-2.94420e-03	4.380699e-07	1.914104e-07	
363	1.500005e-05	-2.94511e-03	-4.38066e-07	-1.91413e-07	
364	1.500005e-05	-3.40165e-03	-4.67974e-06	-1.90640e-06	
365	1.500006e-05	-3.84462e-03	3.443966e-06	1.326497e-07	
